UserId,ProductId,Rating,Timestamp
A1VK4ALI1QOF5U,1412759676,4,1356912000
A1GIXQUBPA0DPT,1412759676,5,1298246400
A22L53OZ7IDQX3,1412759676,5,1310774400
AAOU507M8SF9E,1412759676,5,1320019200
A2DIOCFQZQFD9O,1451646526,4,1331510400
A17Z7DO3IFHZOE,1457982633,5,1399593600
A120LZ9VNR3YI0,1572671203,3,1294617600
A39QH03VD9U048,1572671203,3,1373155200
A95YCV8FK2LCM,1572671203,4,1295395200
AP57TEKK91CIM,1572671203,5,1375833600
A3OQ3FVYBU7SBD,1879187396,5,1382400000
A2GDJP70RVLDKY,1906987238,5,1373068800
A2BQ8DVGEGWAFY,1929099886,4,1355011200
A2A0EW34FZH9Z7,1987958179,5,1394755200
A1D6UAVLQUS41B,3222000565,5,1381449600
A2VRUBSVHDDOU9,3222000565,5,1382486400
A276N142RFK6EF,3222000565,5,1404345600
A2HNQ3JHXDSVMW,322700075X,3,1361491200
ADURH4ZDRMZV6,3227001055,4,1369440000
AXVLSEEYTC4Z9,3227001055,1,1372809600
AGGXC77INUISD,3227001055,5,1405296000
A10REFE1TW3ZVT,3227001381,5,1350691200
A3M7ROZKQW6F69,3227001381,4,1351814400
A271KYL82709TY,3227001381,5,1382400000
A1OON4OPP58E26,3227001381,5,1372204800
A3COLQK8Y9V9A5,3227001381,5,1345680000
A28H0PAQPYKN94,3227001381,5,1371859200
AYI1LDJYGG0ZK,3227001381,4,1357257600
A3T5EYVSBN3QQX,3227001381,2,1363219200
A3E4N6O6WC8LEX,3227001381,5,1323216000
A30IURTQM5NNA4,3227001381,5,1376524800
A100GYE1W4OXZ8,3227001381,5,1372032000
A1ZWS1H6H06Y2J,3227001381,5,1342915200
A3BMQUL5QATQIW,3227001381,5,1368057600
AI5JNFT6YBQQY,3227001381,5,1362873600
A2H79ANDK766S1,3227001381,4,1404432000
A3LO1A9N0F0TXE,3227001381,5,1345507200
A2JYNUBR7H2W41,3227001381,5,1339027200
A2O9UKJ2FR0GZ4,3227001381,5,1389225600
A1O5Z4ZKPMHORQ,3227001381,5,1326499200
A366PG2T9L9VSW,3227001381,2,1373068800
A11AT6B3912DCU,3227001381,5,1356652800
A2RCLQ2PS3PN8H,3227001381,5,1384300800
A445U3NN5XBYK,3227001381,3,1374451200
A3GAMJUEB4A4J9,3227001381,5,1381363200
A7BCFTL2PU1NZ,3227001381,5,1359676800
A87X19PQJFYFA,3292000971,5,1371859200
A2F5SHIP4HF9,3292000971,5,1371254400
A305WEYT5UZKCZ,3292000971,5,1365724800
A2E8U0H25VGG3O,3423470476,1,1322438400
A2S1HDSZ0OGW1M,360211600X,5,1332028800
AFRE5F3MKUKME,360211600X,1,1392595200
A11Q1HQ84F8POH,4057362797,1,1327017600
A2CCV112TWLK7A,4057362843,5,1357084800
A2099WPFJKJKZC,4057362886,4,1377043200
A1T8YQ4FFMWQPC,4057362894,5,1387065600
AZLE2XFH3JUNG,4057362894,5,1367193600
A99JEK1Z8S1T0,4057362967,5,1404864000
A2OCBW6UQ8GS7L,4057363823,5,1252281600
AI6IXAB24N30W,4057363823,1,1264118400
AZLE2XFH3JUNG,4057368825,5,1367193600
A2GPHFP5QKF0CO,4057368825,2,1374192000
A2ZZ26N7K9BSFB,4057368825,5,1376956800
A1MID7V80H36FX,4057553908,2,1365724800
A10ZKDOZOSH219,4057553908,5,1347235200
A1CNSLLYW5A8YB,5297000963,5,1397433600
ARUSOE3CJ7TNF,5297000963,1,1395619200
A2Z9QP4MZ2HXCZ,5357954771,3,1376352000
ACZ94JB8BFMJ9,5357954771,5,1385251200
A36ZKFLSDE8WX5,5357954771,5,1270252800
AVCSVH9L0BPIF,5357954771,5,1341532800
A2VF4TALLW8G9,535795531X,5,1396915200
A3UFMKLD77O21S,535795531X,5,1302652800
A1QPQIJVS0JC5Y,535795531X,5,1235606400
A2UQZD76FKVQ6D,535795531X,5,1335225600
A1LNS0V7YBBJJE,535795531X,5,1359158400
A3B0M39TDARC6X,535795531X,5,1397347200
A1ZNOA9OHWIVMH,535795531X,5,1347321600
A15ELVI3I6G1SQ,535795531X,5,1329782400
A35ELDPD0N7T0U,535795531X,5,1354924800
A1B07LXV78TWZ,535795531X,5,1311724800
A29LZJWIY7KJZR,535795531X,5,1341532800
A13IIHXY0QX4Y4,535795531X,3,1356566400
A1AM400PUH70WO,535795545X,5,1371513600
A18X2IP46I5JB8,535795545X,5,1370476800
A2DT0SAXS5DIL8,535795545X,5,1294444800
A29AQSCFQ1OZ9R,535795545X,5,1360022400
A225BCNNIG03JT,535795545X,3,1316995200
A3590W7FEAGQY4,535795545X,5,1396051200
A1U6E8IJEATCYM,535795545X,5,1356998400
A1X1X91COEBHVI,5357955743,5,1395014400
A2RNK4TW1FPXEF,5357955751,5,1404259200
AYHZNXRPOHMO2,5357955786,5,1385078400
A3NIHH9X6L3RRM,5357955786,5,1396915200
A1UDWB8WFFGN55,5357955786,5,1361923200
A20LFHVP5CMQ1,5357955786,5,1394409600
A16495HOSCEV0N,5357955832,5,1403913600
A22ET3HEUN5JNP,5357955867,2,1342656000
A1NNJ0MNFIF3Z8,5357955867,5,1147046400
A2C55XULIQ3F8I,5357955867,4,1141948800
AOJRTF5PJMIR6,5357955867,5,1354147200
ACUB5EB5F72B9,5357955867,5,1360454400
A1XD9BN1CBR8U4,5357955905,5,1195948800
A2K18LH5HC6K9B,5357955905,5,1295654400
A38JQUXZTKKHQP,5357955905,4,1313884800
A1QMSSMUBUXX5S,5357955905,5,1368057600
A3VUS3HC1CCVOQ,5357955948,4,1358726400
A19VNE2EF1QYNE,5357955948,1,1361923200
A1L8MP88Q3DXXJ,5357955948,2,1363737600
AEPAHTOT8YT04,5357955948,5,1326067200
AM0RSD59GI2IK,5357955948,5,1325116800
A2XYBHUJ7E1QDR,5357955948,5,1376956800
A39GFZUNMWJ44J,5357955948,5,1303257600
AEWKMTITVR260,5357955948,5,1268697600
A1C4OJZCDI8LN3,5357955948,5,1373328000
ACZBT8YQ2TYOY,5357955948,5,1271721600
A24662VRPFY4YK,5357955948,4,1361404800
A3S87ZOPB3UM9N,5357955972,5,1289865600
A18CAHNYYC8AA3,5357956014,5,1397260800
AGXDI4U7PAUGZ,5357956111,5,1346803200
ADZZCC6UUMA0N,5357956111,5,1351296000
A1F4CQTUN5WTEA,5357956111,3,1343260800
AQFATFCB1HBG3,5357956111,5,1400716800
ASPRENFTOYHO0,5357956111,5,1371081600
A2DOQ89OLXNHNL,5357956111,5,1398038400
A1IFYKTMBOTBP7,5357956227,5,1357257600
A364UC5PLUM8M3,5357956227,5,1370217600
AC4343QXC1BCQ,6022600685,5,1359331200
A7SVI5Q1WC3UP,6022600685,5,1399939200
A28UWG41MHTXGC,6022600685,3,1369267200
A2EH8T3LQS6EET,6022600685,5,1377129600
A1HBQHOWMXOLBM,6022600685,3,1375315200
A1MOOCFYF4BW9F,6022600685,5,1356480000
A31J5P90FNANXZ,602260074X,4,1397606400
A34LP4FWKYTHB5,602260074X,4,1356480000
A328DC9RTOA5WS,602260074X,4,1403913600
A8R89360S6RZ3,602260074X,1,1399852800
A1B9XPHEGQ986Y,602260074X,5,1402012800
ABKY0V59DOJ5Y,602260074X,5,1392422400
A3DHGDJ779MMSD,602260074X,5,1377216000
AH9GYBKL6KJOF,602260074X,4,1402358400
A2Z1MC0VM2SCZ7,602260074X,5,1387065600
AWL41OE56O3O3,602260074X,4,1373414400
A3AOPVHGVIEHFK,602260074X,5,1390435200
A1G8D0R2YLCJPR,602260074X,5,1396310400
A1E5TTW0XXZIE7,602260074X,4,1363478400
AV434O5MUBGN5,602260074X,5,1390521600
A1CT0SH9XKNIDY,602260074X,4,1361491200
A1FGEAEGWVYJ2I,6022600790,4,1389312000
A2WDW3VRWKRRWV,6022600790,4,1386028800
A86RECWKC0IKS,6022600790,5,1358035200
A2GMXV65XFTCR6,6022600790,2,1370044800
A2TSBFY4ZZIMXW,6022600790,1,1399766400
AGQ844D0UXGBF,6022600790,5,1377907200
A3E13GVY40E6T5,6022600790,4,1383004800
A1E09RWAID7HCH,6022600790,4,1372636800
A2ME4DLS0Q488W,6022600790,5,1374796800
A2HZV40RNSZ381,6022600804,2,1362182400
AS498SIPUF2PU,6022600812,5,1368489600
AL4XKV2S6IXQS,6022600812,5,1369440000
A138ATFNJU102C,6022600812,2,1383955200
A1B0Q1X54GILZP,6022600812,3,1395446400
A22HDI6Y0ERZLN,6022600812,1,1389916800
A3SK4E6TWXE367,6022600812,4,1395532800
A3CHPIP8HRFNC8,6022600812,5,1403222400
A1GIGGY4X47QMA,6040652705,3,1392508800
A3V6ZQWSMLRXEJ,6041134473,5,1405296000
A38L32Q21P5T95,6041134473,5,1390521600
A3BWP3PY4IUMTH,6041134473,5,1391472000
A1NRLEB0KOB65O,604113449X,5,1391644800
A3UQXZCB1CXFNL,604113449X,1,1403654400
A3T58OUIBEL24K,604113449X,4,1401580800
A3AAAZ446W2B3B,604113449X,5,1393459200
A38L32Q21P5T95,604113449X,5,1391644800
A3ILSW0GC00YY,604113449X,5,1396915200
A1NRLEB0KOB65O,6041134511,5,1391644800
A38L32Q21P5T95,6041134511,5,1391644800
AJ8114KFKVCHX,6053640972,1,1376265600
ANLSZ40VRRB21,6117036094,5,1400457600
A2U1PYP2Q7BUB2,6117043058,1,1371945600
A024581134CV80ZBLIZTZ,6152000416,5,1356739200
ABLW2M2R7VQIA,6152000416,2,1362787200
A294IJJRMVOBSE,6162071103,2,1371945600
A3FPJWX0GHJCCG,6162071103,4,1392336000
A5UQ98GXX7T47,6162071103,5,1391385600
A13G2YWZQ3522K,6162751473,5,1378684800
A1Q3W2FX8LKH19,6162751473,5,1392681600
A13UXDADSBZ0NV,6162751473,5,1368144000
AY25UTTDNJ5SX,6165151329,2,1405036800
A2W470AYOQCZZ9,6165290582,3,1403049600
A95LEWENLGMHH,6165290582,5,1391040000
A30HUW0YSPL6N,6165290582,4,1399680000
A9E7CTWB6KFTK,6165290582,1,1380844800
A3MNCA0VED4SQD,6167061580,4,1405123200
A1GLIRME0V0J4Z,6167061580,5,1405209600
A20BE32WVZFXAF,6169040335,5,1400976000
AYFZQPNEVSFMD,6175005570,5,1369094400
A3FNVF412991A6,6175005589,5,1364256000
A37KZTDCHTQMU0,711901871X,5,1373328000
A3TDS7PK6K3TY1,711901871X,5,1395100800
A3UX3UDVQ9OHLI,711901871X,5,1381363200
ABVND860D55AJ,7535842801,5,1375574400
A26TLFFBFPEOKJ,7535842801,4,1399507200
A2Q8QWVIZM213M,7535842801,3,1378252800
A3C5DYTUXUCL0S,7535842801,5,1305158400
A3DNSZT2HIB30J,7535842801,5,1378684800
AA0ACUPEPT1RN,7535842801,5,1356134400
A16UTJN8DODY6N,7535842801,1,1394841600
ACB9GSMY2GY0O,7535842801,5,1379721600
ANNS6DSY390Z2,7535842801,5,1370822400
A39SBRLJ1EQX1R,7535842801,5,1370044800
A3A2HRW0GR4EWU,7535842801,5,1395446400
A2H3NOCLLEPOKQ,7535842801,3,1277164800
A1JM3NL9GSQ17N,7535842801,5,1341273600
A2P0254ZZ42ZOJ,7535842801,5,1388620800
A2686J58T322ZS,7535842801,5,1396569600
A7DS7JE3D53XW,7535842801,5,1361836800
A267CAHUU3HOPQ,7535842801,5,1373068800
A30CAUEGZO0DO6,753865058X,4,1340755200
A249F9ZBJ3ZDIA,7539914718,1,1403136000
A9AZG7UY7VT89,7800558258,1,1400371200
A05492663T95KW63BR75K,7800558258,1,1387411200
A2LRQ8GV6PZMHX,7806397051,4,1405987200
A2B3FQVNDDT4PF,7806397051,3,1401062400
A1YJEY40YUW4SE,7806397051,1,1391040000
AS5RB0XRDQZCS,7806397051,5,1346544000
A6SS3B6BFQ5KX,7806397051,3,1404950400
A293VWKAL1RWBG,7806397051,5,1403395200
ABPIQZ23IBOJ,7806397051,4,1376697600
A2DQ8W8ON2QZD3,7806397051,5,1395446400
A18S7SDS6HJ4LA,7806397051,2,1400544000
A60XNB876KYML,7806397051,3,1397779200
A2U7D909NH8L0U,7806397051,2,1399852800
A3G6XNM240RMWA,7806397051,4,1378425600
A00205921JHJK5X9LNP42,7806397051,5,1395619200
A1SXKLV75ZL6DM,7806397051,1,1401926400
A3CI83124O6ZP1,7806397051,1,1399593600
AYM7E80UCJX7I,7806397051,5,1369785600
AIPOM0VDQ2SN3,7806397051,5,1372204800
A1QY7B8PEZDTDZ,7806397051,5,1399248000
A187IEMZIHO4UU,7806397051,2,1377216000
A4R3YZHWJSWHU,7806397051,3,1370908800
AO4WIKXQZJDQE,7806397051,2,1401926400
A1R3PGXKL7EZSJ,7806397051,5,1361836800
A1PQFP6SAJ6D80,7806397051,2,1386460800
A38FVHZTNQ271F,7806397051,3,1382140800
A11PBM6FRXUJ5Q,7806397051,1,1369699200
A1GX3Y7VXYG6TH,7806397051,1,1368921600
A3S0E0QE8XYMAK,7806397051,5,1384041600
A2FHYMW4OA53N1,7806397051,4,1404345600
AFY6ZIQXMLGR3,7806397051,2,1362614400
A3BTN14HIZET6Z,7806397051,5,1365984000
A2T0H00MMGU7LZ,7806397051,4,1360800000
A1Z59RFKN0M5QL,7806397051,1,1376611200
AWUO9P6PL1SY8,7806397051,2,1378252800
A6P7VX90EVIKI,7806397051,5,1395273600
A1CWY4G16721R2,7806397051,5,1363910400
A1X2OY7Y2J6LO1,7842953384,5,1401840000
A2KF5WHTOADF85,7842953384,2,1311897600
A1SNMU6VFTJKQI,7883527428,4,1386201600
A25K4CSIYN1OLB,7883633309,4,1369440000
A2EUU17DUVWII9,788522323X,5,1386374400
A2D0IC8KRJHG3F,7885223639,4,1367193600
A1S8PWBOOL44SM,7899120217,5,1366502400
A27M7DNCKQ6D5Y,7899123011,3,1368835200
A3MUOZ4MPR1EA6,7899123011,5,1354924800
AAYYLJOCG88F4,7899123011,2,1393632000
A37JSWUOEQC89O,7899123011,2,1385337600
A3GVNPYMG6ON95,7899123011,5,1383177600
AW4GGNNHDM937,7899123011,5,1383004800
AR9GA6ULUK1AC,7899123011,2,1362787200
A2JB80MHMU6O3I,7899123011,2,1404000000
A2NOM3LJVRKWTJ,7899123011,5,1344556800
A1L7J1U5Y2RECB,7899123011,4,1360886400
AN0CUE13AJLEW,7899123011,1,1371686400
A1PZ2ORQU247JZ,8072222120,5,1270857600
A1BXLQFDJII0ZE,8096398741,5,1351296000
AAIGQYAH5WNSU,8096398768,3,1353974400
A57JZDRIKHEMC,8096399322,5,1356825600
A22PDHKTMOUKKS,8096399322,5,1391558400
A33A728PP859Y5,8096399322,2,1286755200
A1JBLH8S6DLCL1,8096399322,1,1369872000
AK7O6VOOXQBYQ,8096399322,5,1391904000
A3I6P2NU6726XG,8096399322,5,1362355200
A25GW5G5GQVKB0,8096399322,5,1379808000
A1LL4WRN7OBRW8,8096399322,5,1381104000
AOJ5TYNLD4G68,8096399322,5,1394323200
A17U6P3YQISHYH,8096399322,5,1402963200
A4GKGUD4TIFL,8096399322,2,1364169600
A7O67Z6ZAYN8B,8096399322,3,1318204800
A2VHK6MXXTR6FD,8096399322,3,1311206400
AXG1D956QCMHI,8096399322,5,1403913600
ATWTNXM6WNV5N,8096399322,5,1397433600
A32O109KR1IFX7,8279995404,1,1304553600
A1BW4LQY9U32PC,8329000710,5,1400716800
A8FPPXG1OEZ77,8329000710,5,1404604800
A37E33Y5A3RFYG,8329000710,4,1402099200
A3KJ9MA7I7S4IC,832900094X,5,1369094400
A4ZAYGW831ZGI,8329001008,3,1393804800
A2AYT9K7UK7R68,8430539387,5,1344038400
A1OXSFS5ZDY7NP,8430539387,5,1360713600
A3AI3DJQ8NI1UX,8805002860,3,1362614400
A22P8CW9NVJ49H,8901110814,1,1396137600
A3SP22BU1008GV,8901110814,3,1394841600
AFQO7NSU6OSGH,8901110814,5,1402876800
AX43HESIL985S,8901110814,3,1401926400
APULYOSZS226A,8901110814,5,1395187200
A2X0OUA7W3HNZI,8901110814,1,1396915200
A2WE4LU82W1U1L,8901134322,2,1394668800
A1WSGOA6S3U9OC,8901134322,5,1351900800
A1UUX9VH9XXX0B,8934903716,4,1395619200
AHVY2JTMYHWYA,897677244X,3,1396051200
A2BXY2QG6XXZQR,8982641262,5,1385596800
A37860PZPUUY1V,8982641262,5,1394150400
AY3F1CVHTNVBU,8997092219,2,1368316800
A4J7EDWN32459,9029300388,5,1391126400
AZGGH4GS18RUN,9502737628,4,1392076800
A3HGJM50RTYPGQ,9509369934,5,1367798400
A1GYOSEAJ5EEK1,9510213861,5,1376524800
AGP8NQ1MCH0A,9511181564,5,1395187200
A12K9YFOYOXHAJ,9511181564,5,1369958400
A3NR9WJZCAKB40,9511181564,5,1364601600
A1ZOGA1A495OHV,9511181564,4,1392249600
A264BXIV14DIWA,9511181564,4,1401494400
A2YWHJXGR6R00D,9511181564,5,1398211200
A2ETF4N62SFLOJ,9511181564,4,1370822400
AQXX46012LVOT,9511181564,5,1402185600
A2WZYYQDFVZDZ7,9511181572,5,1388016000
A2C1VR841W5BHI,951311290X,5,1395878400
ATZVCICY66PXZ,9571044822,5,1405900800
AGR6NXP9R8D66,9571044822,5,1391385600
A18DY88WBTDFIF,9573086514,5,1397520000
A1AUDV6O35S9DS,9573215926,3,1370476800
A2RGINT43SUQ49,9575295714,2,1389657600
A3Q1XK4NGQJGHF,957696718X,1,1372896000
AASZF2ULVECTD,9601403787,5,1360972800
A1SGXQTDZ6BJNH,9601403787,5,1356048000
A12377XOL83LBK,9601403825,5,1398902400
A1V3QKA6RZE4Z9,9601403825,1,1350604800
A35QQ9Z0YSBPUR,9601420347,5,1282262400
A25IZEM9CGLBB,9601420347,5,1384300800
A22ZS7VGA34SM4,9602344954,5,1299456000
A3RZB4IQ17Y7VX,9602617918,5,1272931200
A2FSA9BJC7O7X7,9602617918,5,1337385600
A173D8H9C18PCI,9602617918,4,1358035200
A2SBLI6XGBI1GK,9605406446,5,1268524800
A7LEHTDY7Z1PD,9605406446,3,1298246400
A8WHCF3SY0L15,9623541902,1,1345939200
AXH81K09PSKLL,9628982370,4,1318204800
A2PZ830VJ2GZEZ,9628982370,1,1317340800
A1OVF6WMXX9CBS,9740200133,3,1392076800
A3E60CSK5WW8BQ,9740200133,3,1376611200
A319PGL9XMNT6A,9742126046,4,1369094400
A2JPOCC17QIOUI,9742189889,5,1403568000
A1DPSUISPJG4K6,9742189889,2,1405036800
APKFDTZU2MX0K,9742496811,5,1387324800
A1H549TTDWKPCK,9742496811,5,1357171200
AF7UW6L8OIKS7,9742496811,5,1390867200
A11J7PLZJ99M7O,9742496811,5,1370908800
AWQNOD7X9273P,9742496811,5,1362787200
A3RCCDL4Y1XZDJ,9742496811,5,1392336000
A10205RFE66H1R,974383785X,3,1375833600
A36NPWR62GGB90,9744287233,3,1401235200
AU5Z287G31579,9744434139,1,1352246400
A3QKZZ3Y3FM21N,9745340936,2,1393459200
A1JLP1MLTJZPJ7,9745343412,5,1356825600
A123AJQJYJY5Z5,974619187X,4,1398384000
A1J3YHEET4SV5G,974619187X,5,1398902400
A185Q4S3NFOUOZ,974619187X,5,1375315200
A2B4MXLEP42IQH,974619187X,5,1361923200
A189H8NPEQN58F,974619187X,5,1365897600
A1R2MKM2YT5ND0,974619187X,5,1389225600
A23UV2QRYP8PX4,974619187X,5,1397952000
A1N9AIQ75P3J5W,974619187X,5,1390608000
A18U3OPGXGQSMO,974619187X,5,1361836800
A147FGQTHCMO6R,974619187X,4,1396483200
AWM0V317JA4X5,974619187X,5,1365465600
A1B2BDWB519WIW,974619187X,5,1402185600
AVIFRWR2YKO73,9746427962,2,1348617600
A11V6R6WZ5ZQV2,9746427962,5,1380672000
A14IT4G4FZFEP6,9746427962,5,1348012800
A2E2FYUPAO2M0R,9746427962,5,1392595200
A2WTWKGP9WES1Q,9746427962,1,1349654400
